"STN","WBAN","AVG_TEMP","AVG_DEWP","AVG_STP","AVG_WDSP"
722159,12980,68.9455107526882,54.8193548387097,1015.22903225806,7.56451612903226
722159,99999,68.6193817204301,54.8193548387097,980.837767465842,7.56451612903226
722169,3058,52.3313998827034,25.4129032258065,925.606451612903,6
722169,99999,51.5922209046528,25.4129032258065,980.837767465842,6
722174,23097,39.3067204301075,22.8064516129032,901.40121830535,8.75161290322581
722174,99999,39.5541261183744,23.0313596841012,980.837767465842,8.75147492996494
722192,23033,47.0770564516129,30.4612903225806,933.670967741935,9.47741935483871
722192,99999,47.2809274193548,30.4612903225806,980.837767465842,9.48064516129032
722202,12985,54.9164919354839,39.2935483870968,981.997341350032,5.71290322580645
722202,99999,55.1861691291271,38.5926500066818,980.837767465842,5.81276525254559
722209,12986,63.7971639784946,50.4129032258065,1016.26573443438,7.33548387096774
722209,99999,63.0371503119228,49.5442629099076,980.837767465842,7.33857170415849
722214,3070,36.0159274193548,22.8774193548387,890.827024756963,9.82903225806452
722214,99999,35.7420161290323,22.8806451612903,980.837767465842,9.81935483870968
722323,99999,50.7989247311828,35.3512451880176,980.837767465842,4.93225806451613
722214,99999,35.7420161290323,22.8806451612903,980.837767465842,9.81935483870968
722324,3071,49.9955779569892,26.5516129032258,923.099210804248,7.7
722324,99999,50.0616801075269,26.5516129032258,980.837767465842,7.7
722338,12994,63.4739650537634,44.2774193548387,993.845161290323,7.78709677419355
722338,99999,62.9228629032258,44.2774193548387,980.837767465842,7.78064516129032
722351,12953,56.5521102150538,51.2612903225806,1015.21935483871,6.58064516129032
722351,99999,56.4686559139785,51.2645161290323,980.837767465842,6.57096774193548
722362,93937,50.1681314947185,38.5184564582947,1000.14437209457,6.64502331706171
722362,99999,50.4750669785894,38.5184564582947,980.837767465842,6.64502331706171
722363,23098,53.5537365591398,37.6129032258065,938.792759191345,8.07741935483871
722363,99999,53.6238575268817,37.6129032258065,980.837767465842,8.06451612903226
722369,99999,63.6183602150538,54.2322580645161,980.837767465842,8.02258064516129
722363,99999,53.6238575268817,37.6129032258065,980.837767465842,8.06451612903226
722410,12917,59.6528629032258,48.3354838709677,1018.38709677419,7.94193548387097
722363,99999,53.6238575268817,37.6129032258065,980.837767465842,8.06451612903226
722416,12971,57.0961021505376,40.3258064516129,994.748387096774,7.23225806451613
722363,99999,53.6238575268817,37.6129032258065,980.837767465842,8.06451612903226
722420,12923,62.5352822580645,53.1387096774194,1018.88709677419,9.4741935483871
722363,99999,53.6238575268817,37.6129032258065,980.837767465842,8.06451612903226
722427,12975,61.8181048387097,49.4516129032258,1017.82258064516,5.91935483870968
722427,99999,62.2005510752688,49.4290322580645,980.837767465842,5.90967741935484
722429,53910,57.775685483871,46.2387096774194,1012.23992798277,5.11612903225806
722429,99999,57.8924059139785,46.2,980.837767465842,5.11612903225806
722430,12960,58.7327419354839,47.7096774193548,1013.93025056341,6.91612903225806
722429,99999,57.8924059139785,46.2,980.837767465842,5.11612903225806
722435,12918,61.5489516129032,49.0064516129032,1017.11612903226,6.78064516129032
722429,99999,57.8924059139785,46.2,980.837767465842,5.11612903225806
722436,12906,61.4399193548387,52.8161290322581,1010.59440660629,6.34516129032258
722436,99999,61.4348252688172,52.8,980.837767465842,6.36774193548387
722444,53902,56.2015860215054,46.258064516129,1008.7044441118,5.36451612903226
722444,99999,56.395940860215,46.2612903225806,980.837767465842,5.35483870967742
722445,3904,56.5211693548387,44.158064516129,1006.87741935484,7.51612903225806
722444,99999,56.395940860215,46.2612903225806,980.837767465842,5.35483870967742
722446,93987,55.2924596774194,43.6258064516129,1007.48064516129,5.62903225806452
722444,99999,56.395940860215,46.2612903225806,980.837767465842,5.35483870967742
722447,53903,56.1563978494624,44.4193548387097,1005.51290322581,4.90645161290323
722447,99999,56.022123655914,44.4161290322581,980.837767465842,4.90967741935484
722448,13972,52.346747311828,38.5290322580645,998.472186047285,7.49677419354839
722447,99999,56.022123655914,44.4161290322581,980.837767465842,4.90967741935484
722453,99999,55.380733378809,42.7024485608239,980.837767465842,6.97046827034372
722447,99999,56.022123655914,44.4161290322581,980.837767465842,4.90967741935484
722469,53912,51.9132526881721,38.9967741935484,1001.63347636987,7.91612903225806
722469,99999,51.88375,38.9612903225806,980.837767465842,7.92258064516129
722470,3901,52.2838844086021,39.6225806451613,1005.32903225806,6.78387096774194
722469,99999,51.88375,38.9612903225806,980.837767465842,7.92258064516129
722479,53907,49.6259677419355,35.4096774193548,995.16250862793,7.57096774193548
722479,99999,49.1259139784946,35.4193548387097,980.837767465842,7.57741935483871
722489,53911,49.0474596774194,37.3193548387097,1000.83670217632,6.75161290322581
722489,99999,50.0702419354839,37.3387096774194,980.837767465842,6.74516129032258
722499,53948,54.2030510752688,43.058064516129,980.837767465842,5.49677419354839
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722500,12919,68.195752688172,56.7193548387097,1016.81290322581,8.47741935483871
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722505,12904,67.7488575268817,53.441935483871,1015.89677419355,9.87741935483871
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722506,12959,69.087809139785,51.0225806451613,1013.43548387097,8.70322580645161
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722508,99999,66.7252419354839,57.7451612903226,980.837767465842,8.80645161290323
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722510,12924,63.1499462365591,51.2354838709677,1016.30967741935,10.3322580645161
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722515,12926,66.7874865591398,53.8548387096774,1017.30967741935,10.6193548387097
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722516,12928,63.8430510752688,49.8838709677419,1012.66817104508,8.55483870967742
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722517,12932,62.6734269679315,47.6207838843314,1009.42824306231,8.73843373089762
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722520,99999,66.3024731182796,45.6967741935484,980.837767465842,8.31935483870968
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722523,12970,58.2925537634409,41.141935483871,997.303225806452,5.7258064516129
722499,99999,55.0541532258065,43.0483870967742,980.837767465842,5.49677419354839
722524,12972,62.5155913978495,53.7032258064516,1015.15727532038,7.13548387096774
722524,99999,62.3908870967742,53.7387096774194,980.837767465842,7.12903225806452
722526,12947,58.5135073873812,40.9295629232712,999.016558141856,6.02216672537869
722524,99999,62.3908870967742,53.7387096774194,980.837767465842,7.12903225806452
722527,12976,60.9367607526882,50.9709677419355,1017.9064516129,6.86774193548387
722527,99999,61.1034005376344,51.0548387096774,980.837767465842,6.80322580645161
722530,12921,58.7094758064516,41.7161290322581,989.21935483871,6.97096774193548
722527,99999,61.1034005376344,51.0548387096774,980.837767465842,6.80322580645161
722533,12962,56.2941261183744,39.2474887163592,985.214121531156,7.38050718802946
722527,99999,61.1034005376344,51.0548387096774,980.837767465842,6.80322580645161
722535,12909,57.5747446236559,41.8161290322581,993.103225806452,6.62258064516129
722535,99999,57.619502688172,42.1290322580645,980.837767465842,6.63225806451613
722536,12911,57.2514784946237,42.1838709677419,990.925806451613,7.06129032258065
722536,99999,56.9747175162238,41.5023274260367,980.837767465842,7.06115234931978
722537,12961,53.9826344086022,36.8096774193548,961.104444111801,5.76451612903226
722537,99999,54.3220564516129,36.8096774193548,980.837767465842,5.76451612903226
722539,12979,56.0713306451613,38.8161290322581,981.265581418557,8.01290322580645
722539,99999,56.7251209677419,38.8322580645161,980.837767465842,8.01612903225806
722540,13904,53.762123655914,40.6516129032258,1000.61612903226,6.77741935483871
722539,99999,56.7251209677419,38.8322580645161,980.837767465842,8.01612903225806
722541,53914,46.9692741935484,35.9354838709677,996.16372693328,6.36774193548387
722541,99999,47.0299327956989,35.941935483871,980.837767465842,6.36774193548387
722542,3999,52.1244489247312,38.2096774193548,980.837767465842,6.39677419354839
722542,99999,52.3300806451613,38.2096774193548,980.837767465842,6.39677419354839
722543,12977,59.5723387096774,48.9161290322581,1015.72580645161,6.76129032258065
722543,99999,59.673978268912,47.7765209744237,980.837767465842,6.87082976867462
722544,13958,56.2558870967742,40.0806451612903,994.748387096774,3.81935483870968
722543,99999,59.673978268912,47.7765209744237,980.837767465842,6.87082976867462
722547,53942,52.5840591397849,36.2161290322581,989.586307578441,6.14838709677419
722547,99999,52.0961962365591,36.1709677419355,980.837767465842,6.14838709677419
722550,12912,60.0711290322581,48.758064516129,1014.32580645161,7.74193548387097
722547,99999,52.0961962365591,36.1709677419355,980.837767465842,6.14838709677419
722552,93929,46.1376747311828,31.4645161290323,988.590322580645,6.96129032258064
722552,99999,46.0706182795699,31.4645161290323,980.837767465842,6.96129032258064
722553,53928,56.7236290322581,46.1516129032258,1007.83870967742,5.75806451612903
722553,99999,56.7474462365591,46.1516129032258,980.837767465842,5.75483870967742
722554,12978,58.2952150537634,45.3677419354839,1006.38064516129,4.91612903225806
722554,99999,57.5515725806452,45.3677419354839,980.837767465842,4.91290322580645
722555,12935,61.1302553763441,51.3903225806452,1017.9064516129,8.79677419354839
722554,99999,57.5515725806452,45.3677419354839,980.837767465842,4.91290322580645
722560,13959,50.6926344086021,37.8096774193548,999.549605402124,7.89677419354839
722554,99999,57.5515725806452,45.3677419354839,980.837767465842,4.91290322580645
722561,99999,52.0005907207145,38.40698227811,980.837767465842,7.3737796286045
722554,99999,57.5515725806452,45.3677419354839,980.837767465842,4.91290322580645
722563,53952,51.3338037634409,37.741935483871,980.837767465842,7.7
722563,99999,52.0993682795699,37.7387096774194,980.837767465842,7.74838709677419
722570,3933,54.0272177419355,34.6322580645161,986.391540885995,7.35806451612903
722570,99999,54.322956537824,35.182074206912,980.837767465842,7.72875631154278
722575,3972,52.1773521505376,36.9032258064516,980.837767465842,7.11290322580645
722575,99999,52.6739112903226,36.9,980.837767465842,7.11935483870968
722576,3902,52.8279166666667,29.2935483870968,981.391540885995,9.20645161290323
722576,99999,52.9219086021505,38.5516129032258,980.837767465842,7.99677419354839
722577,93984,52.4079435483871,37.4967741935484,983.788522149873,8.36774193548387
722577,99999,53.1635215053763,37.5645161290323,980.837767465842,8.38387096774193
722583,13960,50.5808333333333,35.9225806451613,1000.28831507954,7.79354838709677
722577,99999,53.1635215053763,37.5645161290323,980.837767465842,8.38387096774193
722587,93955,47.1475268817204,35.9483870967742,980.837767465842,8.29677419354839
722587,99999,48.3454569892473,35.9645161290323,980.837767465842,8.30322580645161
722588,13926,47.7476209677419,38.4516129032258,998.633476369866,6.08064516129032
722588,99999,47.6220430107527,38.4516129032258,980.837767465842,6.07741935483871
722589,3991,47.5677822580645,34.4354838709677,994.134694675216,7.12258064516129
722589,99999,47.9178629032258,34.4225806451613,980.837767465842,7.10967741935484
722590,3927,50.8887365591398,35.5387096774194,995.715339836506,9.00967741935484
722589,99999,47.9178629032258,34.4225806451613,980.837767465842,7.10967741935484
722593,3985,49.0051478494624,35.4032258064516,991.885518382689,6.93225806451613
722593,99999,48.959690860215,35.4290322580645,980.837767465842,6.89677419354839
722594,53909,48.4699731182796,33.1741935483871,991.137920481667,6.42258064516129
722594,99999,48.313185483871,33.1548387096774,980.837767465842,6.41612903225806
722595,13911,49.9737768817204,34.8516129032258,996.512903225806,7.36774193548387
722594,99999,48.313185483871,33.1548387096774,980.837767465842,6.41612903225806
722596,13961,48.0918010752688,34.4967741935484,992.259282821479,7.51935483870968
722594,99999,48.313185483871,33.1548387096774,980.837767465842,6.41612903225806
722597,93985,46.3387365591398,33,982.530250563414,7.16774193548387
722594,99999,48.313185483871,33.1548387096774,980.837767465842,6.41612903225806
722598,3970,48.980752688172,36.2258064516129,994.318565642958,7.27741935483871
722598,99999,49.0479166666667,36.2354838709677,980.837767465842,7.27741935483871
722599,3971,50.2279032258065,35.6,993.514121531156,7.47096774193548
722599,99999,49.737728268912,35.0281338776496,980.837767465842,7.44502331706171
722600,3969,48.4988978494624,34.5451612903226,970.58064516129,5.98064516129032
722599,99999,49.737728268912,35.0281338776496,980.837767465842,7.44502331706171
722610,22010,54.5793548387097,37.1225806451613,980.790322580645,6.28064516129032
722599,99999,49.737728268912,35.0281338776496,980.837767465842,7.44502331706171
722615,22001,55.1694623655914,37.7451612903226,979.232258064516,7.65161290322581
722615,99999,54.4610616022453,37.2087790389399,980.837767465842,7.75470073641655
722616,3032,52.394126344086,28.0451612903226,936.158064516129,6.50645161290323
722616,99999,52.1461693548387,28.0225806451613,980.837767465842,6.51612903225806
722618,99999,53.1482795698925,24.3774193548387,980.837767465842,8.55483870967742
722616,99999,52.1461693548387,28.0225806451613,980.837767465842,6.51612903225806
722620,23055,43.2363575268817,20.9903225806452,838.075411853737,19.3741935483871
722616,99999,52.1461693548387,28.0225806451613,980.837767465842,6.51612903225806
722630,23034,49.7282123655914,30.1032258064516,951.275411853737,7.75806451612903
722616,99999,52.1461693548387,28.0225806451613,980.837767465842,6.51612903225806
722636,93042,33.929623655914,20.2870967741936,881.649605402124,9.85483870967742
722616,99999,52.1461693548387,28.0225806451613,980.837767465842,6.51612903225806
722637,93046,39.5287634408602,25.1129032258065,932.416129032258,6.38709677419355
722637,99999,39.0313440860215,25.1161290322581,980.837767465842,6.38709677419355
722640,93035,45.1089758971035,19.9451612903226,980.837767465842,7.40967741935484
722637,99999,39.0313440860215,25.1161290322581,980.837767465842,6.38709677419355
722648,3031,48.9920295698925,24.4387096774194,914.607669918253,7.8741935483871
722648,99999,48.6951344086022,24.4290322580645,980.837767465842,7.85161290322581
722650,23023,47.3413306451613,26.2806451612903,921.041146288119,8.15483870967742
722648,99999,48.6951344086022,24.4290322580645,980.837767465842,7.85161290322581
722654,23091,52.8902956989247,24.3193548387097,914.394766692447,8.51290322580645
722648,99999,48.6951344086022,24.4290322580645,980.837767465842,7.85161290322581
722656,23040,50.9570564516129,25.7548387096774,918.164516129032,7.08064516129032
722648,99999,48.6951344086022,24.4290322580645,980.837767465842,7.85161290322581
722660,13962,47.7213844086021,30.5935483870968,955.747597901022,9.23548387096774
722648,99999,48.6951344086022,24.4290322580645,980.837767465842,7.85161290322581
722666,93943,49.7151767644238,36.5032258064516,968.232258064516,5.46451612903226
722666,99999,49.7635649906743,36.5032258064516,980.837767465842,5.45806451612903
722670,23042,43.606061827957,24.9258064516129,908.328243062312,9.73548387096774
722666,99999,49.7635649906743,36.5032258064516,980.837767465842,5.45806451612903
722700,23044,46.9672177419355,23.9064516129032,882.88064516129,7.72903225806452
722666,99999,49.7635649906743,36.5032258064516,980.837767465842,5.45806451612903
723510,13966,44.5450940860215,29.3677419354839,980.595984997796,9.15161290322581
722666,99999,49.7635649906743,36.5032258064516,980.837767465842,5.45806451612903
723604,23007,41.8984005376344,25.7161290322581,949.397992498898,8.12258064516129
722666,99999,49.7635649906743,36.5032258064516,980.837767465842,5.45806451612903
723628,93942,49.930685483871,34.9129032258065,953.556057015027,7.35806451612903
723628,99999,50.1274059139785,34.9129032258065,980.837767465842,7.36129032258065
723629,53998,58.1858870967742,51.758064516129,1019.04516129032,5.54193548387097
723629,99999,58.3841129032258,51.758064516129,980.837767465842,5.54193548387097
723630,23047,39.7543279569892,22.0612903225806,893.775411853737,10.9741935483871
723629,99999,58.3841129032258,51.758064516129,980.837767465842,5.54193548387097
723635,3024,39.538373655914,22.3806451612903,910.032258064516,7.7
723635,99999,39.7736825699873,22.4926500066818,980.837767465842,7.7159910589972
723761,23901,55.0317607526882,43.5032258064516,1004.78831507954,5.81935483870968
723761,99999,54.2445161290323,43.5032258064516,980.837767465842,5.81935483870968
724462,99999,54.798144709867,44.7723967875572,980.837767465842,5.31585308573633
723761,99999,54.2445161290323,43.5032258064516,980.837767465842,5.81935483870968
747335,3059,49.9021805820722,34.1903225806452,944.594766692447,5.23548387096774
747335,99999,49.3674346032283,33.8216822647463,980.837767465842,5.33857170415849
747355,53997,49.706061827957,34.8967741935484,969.079855965538,7.39677419354839
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
747400,13973,49.7969892473118,33.4967741935484,956.456057015027,5.2
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
994110,99999,63.1599327956989,55.2193548387097,980.837767465842,10.7032258064516
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
994260,99999,58.0365591397849,52.2548387096774,980.837767465842,9.37741935483871
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997361,99999,60.375,38.4721502071362,980.837767465842,8.48064516129032
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997363,99999,61.1682258064516,38.4721502071362,980.837767465842,9.70322580645161
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997364,99999,62.8844086021505,38.4721502071362,980.837767465842,7.19572282891316
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997366,99999,63.8700537634409,38.4721502071362,980.837767465842,11.4709677419355
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997368,99999,59.0880779569892,38.4721502071362,980.837767465842,9.08709677419355
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997369,99999,68.4050403225806,38.4721502071362,980.837767465842,9.91935483870968
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997370,99999,60.1995833333333,38.4721502071362,980.837767465842,7.73870967741935
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
997729,99999,58.2177542477858,38.4721502071362,980.837767465842,9.66060045627632
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
998165,99999,60.6799590002844,51.6102080845616,980.837767465842,9.29636027376579
747355,99999,50.409435483871,34.8967741935484,980.837767465842,7.39677419354839
999999,3047,49.5025268817204,38.4721502071362,980.837767465842,7.19572282891316
999999,3054,41.7494509579722,38.4721502071362,980.837767465842,7.19572282891316
999999,3072,46.2493591309034,38.4721502071362,980.837767465842,7.19572282891316
999999,12907,64.6181317204301,45.6290322580645,999.670967741935,8.27096774193548
999999,12946,64.2666527743832,50.6885258198152,1014.81856564296,8.78682082767182
999999,12987,66.2149059139785,38.4721502071362,980.837767465842,7.19572282891316
999999,22016,53.7316709588604,38.4721502071362,980.837767465842,7.19572282891316
999999,23906,61.1951612903226,38.4721502071362,980.837767465842,7.19572282891316
999999,53968,53.4293279569892,38.4721502071362,980.837767465842,7.19572282891316
